10000 3
1370 5866 -6403 
9914 1220 -6750 
-5119 -4379 1424 
-6655 -5085 7307 
-7584 977 -3450 
-5710 -7823 6290 
4872 6740 -2457 
-5934 2714 2807 
4620 9720 -580 
3645 9578 7507 
2814 5002 -6981 
-2167 -7074 -8593 
2650 -9602 8725 
7549 -5744 2905 
2718 -4734 -6661 
9736 -7260 -6839 
717 -7737 -9857 
-5597 -7009 5564 
-7508 859 -9168 
-8699 6094 -5026 
-1347 1730 -2438 
-6868 -8375 -6648 
3613 1849 -6531 
1923 -689 7370 
-4645 -1024 -9580 
-1223 9711 -8573 
476 5404 1684 
2758 4053 -6650 
-9726 9555 -3625 
3226 -930 8832 
-95 5676 -5324 
-6467 3599 -9692 
3979 -9591 -4054 
3930 -1653 9711 
-8302 -2751 2029 
-247 1862 -4736 
644 3811 3025 
9673 -8794 9134 
3272 -7147 9409 
4876 7097 -3351 
-7907 -81 -2061 
7647 5916 -4818 
1985 5406 9400 
5884 2105 6321 
-2436 6033 5570 
-2984 -6398 1894 
-8085 -1399 -5189 
-7853 7419 -415 
-957 -5194 -5491 
-5497 3225 -4108 
7650 -5710 5717 
-5757 -5251 3491 
-9590 -7972 5208 
398 -1239 -9820 
7512 8604 7012 
4716 5057 4959 
9629 1221 8424 
-5028 8196 -3103 
-6888 -958 3256 
1234 9652 -9689 
6846 -4068 4179 
-4269 3148 -4109 
9159 -8604 1199 
-7737 -695 -8276 
-2971 1875 5400 
-12 -5249 -4477 
7065 -1345 9501 
-3574 -3406 -5531 
5826 -6643 -3451 
-7816 9354 -9779 
-6891 -5754 -8700 
5725 -8849 5057 
4438 3213 208 
-577 -1017 -7258 
3351 -6074 -5443 
-7920 -5529 1148 
-4648 -2851 8566 
8007 705 1388 
5773 2138 5304 
2107 -8664 -2246 
-3562 -3684 3039 
-2580 -2039 5003 
-443 -1887 6169 
-5126 -8960 -4281 
8741 -9367 604 
8000 8496 4661 
-6531 4445 -6960 
-2569 6236 -846 
52 -3176 -582 
-2750 -5534 9409 
4501 -2397 2894 
-6119 2003 -6848 
4817 -6254 103 
2138 -5606 -9150 
-6422 -3384 -3427 
-9480 -2752 3308 
-4743 5934 9608 
9741 9377 -7341 
-4774 4165 3460 
-9875 -1776 8636 
3266 9339 9471 
7019 4322 2042 
8732 -5322 -8563 
9941 7277 1103 
-6679 4394 2298 
-881 3487 1601 
2539 -4663 7145 
-6713 -1708 -4635 
-8339 6263 -9282 
-1481 -5639 -1076 
6220 -8281 5618 
5261 -4473 3259 
-1460 -7921 -9894 
8556 6896 -4834 
5465 4011 -9188 
7121 -908 -3439 
6051 3030 -5412 
9069 -287 9686 
-5591 -7449 9287 
8936 2109 -6844 
-2958 2321 -9711 
-9943 3626 -4359 
3382 4074 3699 
-8731 1777 -3671 
5401 502 -6220 
4299 -7179 -5485 
3296 -5471 -9636 
4387 -3780 -4234 
-8881 89 -1799 
3700 -7633 8005 
3675 -3847 -3490 
2080 3072 -374 
6175 -55 6424 
2953 -7234 7591 
-4236 -1339 5316 
-8007 4335 -8556 
134 -7631 1081 
4676 -8014 958 
6958 113 -7782 
-2253 2616 1613 
4259 -7562 8432 
8348 9883 -1027 
-728 9462 -1061 
4651 -9830 -825 
-7533 8886 -8215 
-6857 8445 6992 
-6595 1779 9748 
-7324 1704 8519 
-5895 7429 8941 
-3107 2504 -3724 
-732 -5103 -4442 
-3702 9870 256 
-3263 6161 -9648 
-2162 5366 9685 
-1272 -3208 -9396 
-8122 -6464 1607 
9170 -3044 -7328 
6373 7079 -4389 
-99 -4930 2811 
9880 -7196 -4337 
989 -692 -7643 
-7315 -6950 -5933 
-6156 -8873 8602 
7762 -7959 -7913 
-1836 7830 -8584 
-6084 -9856 -7901 
-3748 -3151 -2420 
1638 9312 -5358 
-5791 -2498 4532 
8592 353 -2080 
1943 -7895 357 
6909 7031 7698 
-6210 875 8153 
-463 4058 -8482 
5518 -9392 -4215 
-8302 -4459 3048 
-6264 4688 -3544 
-9577 7801 -9094 
-9209 1493 -2807 
9324 4150 1143 
-8277 -9390 -9076 
-4357 -4580 -4823 
5566 -3144 -1272 
4063 -5878 6530 
9043 -6323 -8863 
-1665 152 5023 
7019 -4032 -9228 
-9178 3311 -6071 
3437 -6429 9536 
-7766 -6797 900 
1089 -7673 5474 
493 -9518 -1699 
2996 3332 -4241 
-1634 -2603 8689 
5249 5662 6192 
6970 -4891 -2329 
-8652 9053 -4076 
-8241 -3569 5642 
4280 -8226 3754 
-4721 -7113 5729 
7439 -3456 5141 
-5304 -5632 -2446 
-1544 3275 -9237 
4648 -6608 5694 
-8656 -8301 -7416 
6509 1839 800 
-7222 -1077 -7217 
-9655 -3814 -9210 
8653 -1523 9557 
6832 4505 -633 
-6666 -6839 9267 
9679 -1425 9584 
1733 -7476 6765 
5504 8879 -690 
-1946 2741 -5096 
460 -5861 -6461 
7896 2402 6642 
696 310 8076 
6256 9347 -7521 
5615 -7977 -8270 
4302 -7647 5172 
-6540 905 1878 
8717 -4922 6296 
9424 7501 9842 
590 2809 -4567 
-5559 5875 -330 
842 847 -6726 
5344 5294 2993 
3566 2992 4210 
8768 -9536 -2225 
-330 -4601 -3145 
-4522 -4435 5741 
8201 -8259 -6118 
-3175 780 4770 
6939 -1258 -2920 
4121 2819 -1542 
622 -2802 -4532 
8033 -1581 -2928 
7048 -6520 6411 
271 -3310 -2676 
5972 8717 -8350 
7369 2799 1259 
-7085 8200 -7262 
-1842 8552 -3568 
-8638 -5449 3409 
1507 -5779 -801 
-1263 -9341 3384 
5844 5859 -1943 
532 -4209 -7394 
-7186 2957 -9538 
7100 -7983 4491 
2162 -4780 -2600 
7365 1805 2135 
-6195 27 8600 
-3717 -7452 724 
-5238 -8757 -9417 
-4654 -4369 7812 
-2494 3266 -1291 
7852 -7670 -4296 
2167 39 9878 
-5875 9478 -3212 
-5975 -5051 -9456 
-3745 -2452 4676 
-7052 3519 4294 
8840 2659 88 
9473 3525 -1561 
7585 -2755 -9100 
1447 -2606 5395 
6213 2807 -784 
5970 9306 9459 
-1782 -153 8946 
-9294 8732 3845 
7780 68 5845 
2384 -6185 2093 
-6797 2828 -3470 
4823 1803 5246 
573 -1697 -6940 
-4655 -4730 9767 
6062 9694 524 
-9426 8803 -9673 
9898 -5478 1626 
-230 680 2127 
191 -7641 6036 
899 7146 -7994 
-840 1928 -6380 
-2345 -9914 7614 
-875 7070 -5110 
8086 -3706 5708 
-5287 -3349 2593 
385 -7546 5933 
-7136 -35 5020 
-6827 -2680 3432 
-3274 979 2847 
5443 8628 6772 
-1730 -1638 -9978 
-5583 3445 -108 
9266 2328 4397 
6044 -8224 8494 
-6979 -8644 9499 
7708 3261 -315 
6801 5692 4762 
8768 2282 2437 
-2322 -3182 2486 
489 6476 -3986 
5659 -130 -2004 
-3397 7139 1395 
1983 7144 8448 
-6180 -9884 -6188 
-1524 8997 -814 
5127 -873 -4205 
5364 487 4255 
1752 -9767 -1480 
-2657 928 -5201 
6234 -5064 -774 
7581 -4612 -6456 
-8740 -2152 -5299 
-7463 1573 -2714 
6923 -1675 2809 
7633 9505 -8989 
5236 8901 -8849 
320 -4374 7489 
-2162 -9605 7235 
-4718 2812 8465 
-2090 4275 -6552 
2534 3040 1923 
3416 -6614 6360 
-7351 -9885 8186 
-1256 -1286 6036 
3597 -4152 4620 
-346 -9921 6836 
-7 4873 5092 
7219 9844 5126 
7418 1939 4258 
8108 -5536 -6638 
1767 1485 -1040 
-218 -9803 -2462 
-3564 -8227 -6309 
-8479 -7822 -9842 
9237 748 7338 
-413 6255 1812 
-1044 4151 -7649 
-1718 5543 4886 
721 3909 6503 
-460 -4490 -7987 
4036 -1125 -2790 
8327 -3793 -350 
-6529 2529 7830 
-6783 -6496 -8638 
8847 2387 9216 
6164 -6133 5439 
803 -5780 9415 
3546 -8585 7790 
8726 1027 -4031 
7500 1439 778 
-8090 8519 -1479 
8696 1175 5858 
1920 -3231 -5650 
-6220 4180 -9927 
-3930 5286 -7335 
-2033 4063 1233 
-5297 7322 6206 
-1978 8352 2523 
-9506 -7179 -6014 
9768 8151 -6900 
3805 5940 -8031 
-2692 1581 -1144 
-2035 1662 1549 
7862 4066 6691 
5660 3555 -1116 
-5786 -8090 565 
9814 7898 -8158 
-5490 7701 4688 
2493 -7086 -7549 
2886 325 6201 
-3379 -3259 -5828 
-9412 599 8076 
71 -7433 850 
-3065 6534 -7226 
7659 -363 -151 
-4037 4010 5114 
-8875 2179 -9480 
8504 -5770 7268 
8410 2296 2792 
-8933 -2982 -1405 
-6034 -8214 3457 
-1999 7987 2811 
-2 6292 2640 
6538 -7447 6277 
-2388 9868 -4882 
-7530 683 8858 
7728 -4409 -9109 
7008 8057 -5829 
-6369 1211 -5841 
5876 -402 -8289 
-8376 6604 -7053 
-1337 -5502 -676 
2734 -9396 3525 
2112 -2858 1446 
7613 4976 6188 
-1392 -46 -9817 
-2088 -9617 3432 
8871 434 4119 
390 9079 -5225 
-7091 -6637 6505 
-6620 -8977 -6280 
-5677 -3757 -4405 
4822 3389 4964 
4295 -2919 -3890 
-4932 2592 2820 
8163 1014 9469 
-6651 9447 -4196 
-889 6752 9324 
3131 9406 -7488 
-9634 9981 3976 
-8387 -6181 979 
9967 502 -5826 
9356 8754 9529 
-4376 -7562 7572 
9688 917 -2068 
-8445 -853 -1813 
-1899 -8639 4452 
-5675 5030 -910 
5439 -2945 6792 
-3170 -753 4409 
-4151 6989 -5286 
-8884 -5615 5551 
31 -4161 9516 
1843 8663 -206 
875 -6439 1606 
2463 -8135 9709 
0 -4681 -8257 
-3738 7194 -4123 
6465 7079 -4463 
-4693 -5292 -8037 
-5651 -4163 -2740 
3967 -848 -8507 
-1360 -8535 -1945 
-4044 9032 1883 
-8296 3012 7798 
9520 -6152 6133 
-1635 2339 412 
-6448 3535 -2901 
-2575 -1983 -388 
8020 -1037 -7084 
1393 5475 -3936 
5436 3900 461 
465 -6596 -6950 
-9370 8555 -61 
37 -7215 1764 
-7945 -392 -2715 
-4608 -8037 6578 
-1454 -4410 5557 
-3530 2837 8487 
-465 3154 -5863 
5109 -6833 6387 
9007 3799 9972 
-72 -7638 7959 
-9818 9275 -3454 
-7717 2884 8499 
-9588 7975 -5174 
-8285 4889 -6705 
-3086 -1797 2282 
1180 1462 -161 
6021 9872 2473 
137 3712 -4439 
-670 -1227 -8124 
5052 -3490 -2803 
5003 -1310 5944 
7070 3203 -4084 
-4242 2060 -589 
1780 8190 9337 
-6108 7303 -3415 
4654 -6629 1313 
-7277 -3891 7973 
-2448 8169 -8806 
803 -5129 -9988 
879 6022 -5945 
4579 -6659 761 
4466 525 -8763 
-5595 -5773 6928 
9925 8112 -7386 
-8028 -3220 7018 
7913 2322 -5602 
3398 -7262 -9388 
-7048 732 3635 
9381 6785 -7085 
-9852 -4987 4895 
8695 6579 6160 
5989 502 7579 
-6927 -1926 -1978 
7219 -1194 -3736 
6626 -370 4534 
2035 72 239 
3520 8013 4637 
-9386 8477 2199 
5176 -700 4248 
-7079 2243 -2789 
-5470 -5859 -612 
-9495 7744 -6788 
7951 7520 4505 
1565 -4919 -3489 
-6009 8470 -3171 
-8403 1428 -16 
-8248 -826 9647 
-5255 4754 -9287 
761 -1069 9005 
2716 -8896 3636 
1201 9189 -4700 
8950 8972 6537 
430 8685 9477 
-4886 -3092 -9944 
2970 4145 -1435 
3708 8535 -4283 
3877 -6795 -9445 
6274 -625 -2413 
-5735 -8093 7131 
-6357 -8995 3351 
-2473 -33 -5414 
-5253 -6657 4464 
-9964 -1816 -8894 
953 8745 -5178 
-9297 2950 5373 
-6445 2019 -6918 
6272 1460 7848 
1175 2695 -235 
3441 2609 5703 
-1307 -324 1820 
-4465 2851 965 
5192 -9447 1061 
-7606 6427 8375 
788 -8736 -3545 
-6985 988 1969 
5384 -1177 2841 
-9456 -3732 5428 
6610 -6934 -6124 
4253 -7340 -9047 
1981 -557 -3972 
4150 7231 3149 
-2655 7559 5530 
3701 -2419 1062 
5321 -858 4063 
9539 -4262 -5130 
-1818 -3651 4844 
9672 -1079 4157 
-229 -2007 -9366 
-6369 -7981 -7358 
8702 -2957 -3523 
-9957 -4397 6272 
-9545 3881 -1445 
9629 -2345 -1075 
-9960 7915 676 
-652 -7729 -4133 
7053 -4755 -4879 
8310 -4838 -5528 
-5468 -5287 308 
-6841 4561 -1928 
-3303 -1347 -2735 
3145 -6068 6536 
1703 -2940 339 
-595 6296 -218 
-4044 -955 4687 
972 9198 9993 
6875 -4405 -1514 
6077 -4266 -9453 
7201 4646 -6094 
7614 -2014 -7900 
-941 713 6710 
4134 5974 2636 
-7116 190 9550 
-6624 -3746 8252 
935 3673 -4749 
3976 611 -2546 
3665 2376 5924 
-6601 -2663 -2938 
2085 -2298 -1088 
-2759 -950 1344 
8261 -4586 8172 
2716 8981 -660 
7450 -3050 1691 
-4958 3506 -4199 
962 -2883 6950 
-8452 8844 7309 
-8524 -703 824 
7526 9029 759 
-4617 450 -8085 
9570 -5780 -8432 
-194 -6866 -9805 
-7354 6069 -3889 
-4924 -3575 -6397 
-7381 -9668 2775 
-1992 336 -1920 
7246 6245 3951 
-6821 -2543 -8414 
-539 -8524 2017 
-1775 5274 7387 
-7335 -6982 3135 
-1092 -3164 -564 
-7880 -5466 -8705 
6294 9355 -856 
-8303 -9405 1672 
2871 -4724 -2194 
4497 7735 -9470 
8443 -2811 9500 
2615 -2164 -6135 
605 -9705 3598 
2812 -3536 -8803 
-5400 -859 -5821 
8352 3558 7122 
-3848 9133 -3602 
-9118 -4124 -3217 
-4947 3296 3505 
7871 -7092 -3890 
-7513 5784 -5656 
-2944 -3123 -8132 
-4909 4598 -9066 
2180 -7823 -2756 
-5470 2886 6797 
-1220 -1056 3643 
-5932 176 9744 
-2651 9022 7264 
-5002 7529 -32 
616 -6128 4292 
5996 6845 -1070 
2313 338 9149 
8393 1885 3589 
-5658 -3686 5973 
4624 -5444 -7706 
-7572 1624 -2478 
5309 9560 2435 
-9860 -6512 -5014 
-9669 6254 7635 
-8046 -8546 -3782 
-6998 -8897 -3520 
3858 3180 8454 
-5220 -9972 622 
-7008 7437 8884 
904 -6854 -6626 
-3111 1855 357 
-5525 3112 -7012 
-2781 -6923 2938 
-7405 1278 8381 
577 -5341 4753 
6498 9886 8920 
-5453 9904 -7972 
-8673 -1391 -341 
-8165 7763 5247 
8026 7530 1998 
-8479 -1687 -4420 
-9884 8937 2548 
-3162 8821 6821 
-5797 5388 -1307 
8845 7601 -158 
-4725 -1738 1215 
-5650 3390 -5525 
-2927 -4588 -5289 
5404 -3691 -4246 
-8419 -9258 -7470 
7913 473 9419 
-6 3396 8147 
8315 2543 3117 
-8860 7133 5378 
-8336 -5454 117 
2663 277 -4410 
3844 -2931 3846 
7088 8471 542 
-7852 -9679 -5583 
-2802 -179 5673 
-7811 -8741 -8038 
4923 9883 615 
8984 4627 3656 
1406 5790 -380 
6185 861 -373 
2180 300 -7003 
2079 -8959 9179 
-255 -6422 -261 
-131 -3890 3231 
5131 5403 7661 
-9339 -2492 764 
-9511 -5536 -2488 
-1462 3825 -589 
903 6269 -9987 
218 -6782 -5331 
-3113 -1473 -4864 
-8547 -725 -1124 
-1929 1827 865 
-869 5353 744 
-9241 8625 -4328 
-2484 1295 8230 
9075 9381 -2840 
-6711 3646 -5821 
-2783 4668 -3034 
9809 4812 6813 
8686 -8699 -7116 
9909 775 -1286 
7547 -4859 -2549 
-8867 -1025 -7608 
-4235 -676 6368 
1571 -3602 4911 
-8549 -2254 -7604 
4021 4907 5248 
3036 -6525 -6078 
-919 4038 -3300 
362 -476 -2534 
-9998 -1228 -2812 
2431 411 8053 
-466 -80 5320 
9929 -2414 -8134 
-4516 6124 9674 
-3556 8675 9884 
7457 -8051 -4247 
7240 -9171 -56 
6336 -4068 8323 
9725 7121 -862 
-6487 4167 2226 
1758 5812 3571 
-8210 -3533 113 
-352 3097 424 
613 -1376 1628 
6384 7427 -9830 
-9562 -2415 -958 
9475 3391 -4931 
-6313 -6253 5330 
8508 -102 -5632 
7438 -2212 -4502 
-5085 -6644 2045 
7826 166 -4199 
-7803 -5018 -5684 
-852 -9133 8145 
-9441 2600 -4146 
9437 7331 -7556 
-3107 -6 -8901 
3137 3055 930 
4235 8161 -6912 
4985 -4380 731 
-594 -9493 9200 
8559 -7103 5051 
-1974 3725 5584 
6579 5166 1604 
7433 711 -8730 
-71 -2719 -952 
-2620 -2312 -1384 
3497 -5218 8096 
2404 3915 7378 
7627 -1502 -4019 
499 -9089 1502 
4515 -1631 -9198 
-9389 -9609 607 
1134 -6411 -484 
-6366 -2636 -3070 
-49 -490 3652 
4534 8890 -2933 
5802 2751 4260 
-7713 4124 -690 
-8181 8077 6383 
-6695 -3361 -4665 
-8401 4434 -3540 
-8492 -6598 -3036 
852 -6511 9839 
-3050 7964 1316 
8837 -8129 82 
1169 8835 4244 
2187 3982 7898 
-2164 -7641 8085 
4104 -4345 -274 
8013 3105 -6326 
-5449 3784 9437 
2739 -4540 -5919 
6346 -5008 4403 
8794 -2536 -4753 
-1056 -8794 -8205 
9386 8730 -7753 
-6812 -9062 -9847 
-1505 8794 9134 
-8853 6649 2186 
-4632 -3011 7907 
-7417 9144 -7202 
2846 9891 -9767 
-4404 -560 -6070 
1900 -3164 2912 
1323 -8682 -4327 
9849 -1097 8447 
3442 -9926 -8818 
352 -5834 -3372 
3701 1077 -6799 
1529 5217 -1027 
-8427 5678 -8991 
-830 7895 8816 
3558 9852 -1355 
7231 447 5478 
-9023 7466 -2392 
4432 4763 -843 
-9470 -9525 7009 
-5497 504 210 
7598 -5369 -578 
-8401 -6484 -5792 
-8614 6229 8756 
-4323 -2262 -126 
7073 9621 -8005 
8744 -4849 -5969 
479 6053 -2583 
-2579 -4849 -7146 
-2729 -6564 7426 
-428 -8429 7392 
2665 367 443 
1076 2897 6452 
8353 8780 5079 
-4199 -7072 -1000 
-8085 -3979 7688 
3263 31 2796 
8997 2031 7031 
-8873 -4045 -9508 
-3086 3585 -8727 
6982 8285 -5955 
20 -6875 -7841 
-7732 827 8018 
2378 4520 6572 
2487 157 -8554 
4360 9602 225 
6242 -9869 -4447 
3822 -1633 3566 
-3686 1995 -8674 
1361 3750 4862 
3254 -833 5787 
8929 -8016 8364 
7635 -9308 9599 
-6640 -5850 -1260 
4775 2379 -7465 
9622 4438 8127 
7433 -9803 -5841 
5019 -5664 3527 
-2850 -9166 -1919 
6823 689 6900 
-6453 5998 -1934 
-672 3662 2302 
8327 6864 8820 
8311 9794 379 
974 -1615 4686 
-3343 2250 7895 
-1173 6981 -1457 
3542 4121 -4716 
-2188 -7685 -4728 
-2693 -5689 2012 
-919 -6391 7093 
1987 -1701 7841 
-1247 -7697 4392 
8222 9181 7671 
3583 7914 1109 
9765 -3411 5078 
7541 3199 2226 
-493 9349 4318 
3938 4482 3597 
-3168 -3279 3111 
-1379 2564 -4458 
-2685 -943 5946 
-5158 -9477 8813 
1446 205 -8892 
6597 9252 453 
-3218 5511 255 
4490 763 7524 
3254 -4777 7011 
5922 5805 5068 
-318 -9879 9383 
6556 -1197 622 
-423 5286 -8162 
4218 6514 -1438 
1231 5013 -7622 
5620 5652 2387 
3860 -8248 2576 
4344 -6987 5095 
4033 -7194 -4576 
9762 -3440 -2810 
8833 2320 1702 
-2732 5905 -6089 
2269 -4844 1672 
-6912 1966 -4089 
2280 2908 1583 
-5269 -4083 -5355 
443 8803 -2084 
-3338 5467 -7794 
7632 -7695 -5490 
-8514 797 571 
-7717 -9060 -268 
-3550 -9997 6847 
6332 -9963 6490 
-273 1269 -2949 
-6262 -2866 -2121 
7389 -1803 -2605 
-1770 -2563 4549 
130 -6750 3204 
-8082 6965 -6656 
648 9318 6167 
6260 2717 4482 
2617 -8567 6743 
6975 5374 9066 
6687 -6880 4487 
-5212 1810 1177 
8471 -2371 -3810 
250 -8478 7324 
-3777 8814 4156 
-1487 -6421 6669 
6731 6605 -5306 
8096 -6407 -8981 
-3989 -3998 -3329 
-3481 -8198 -3760 
5111 1985 -5139 
-406 -4986 9208 
-7540 4564 -1459 
-5416 -4590 8732 
-302 6593 4124 
-6872 4046 3435 
8702 -6001 2338 
-4280 6630 -9520 
-1421 -1807 372 
-8828 9139 -9246 
769 2529 -2995 
3770 74 -7771 
2567 7340 -4235 
-5265 -246 1334 
-8800 -7611 4168 
5376 9218 3718 
-311 -4597 -5177 
-894 -431 -8770 
3800 79 -4533 
6811 1402 2232 
-8204 -9392 3251 
2817 -7545 -2715 
4187 6178 635 
6313 8716 -4423 
-2226 -6898 8978 
-9414 -3715 -6678 
-9615 6741 9484 
1609 -4146 -6071 
4814 1418 4123 
7719 -1622 -2957 
-9356 3000 3838 
-8090 -7636 6101 
7003 -1528 -2535 
-368 4055 -4090 
2013 -2253 7447 
-6119 6975 2157 
-8406 4254 -5950 
-7987 -5531 -1526 
-686 9834 8725 
-488 838 -791 
5402 3274 4719 
6362 1469 -5963 
3568 5425 -59 
2850 -6460 -9172 
4357 -3915 9118 
-195 -7819 -1165 
-1675 5137 3895 
530 -2845 113 
6194 3749 2314 
-5434 -7185 -3637 
-8081 -3876 1492 
-8216 5988 2588 
1717 -1784 -1695 
495 2054 -904 
-8814 9057 -5002 
935 -4049 -841 
1046 7098 9841 
7733 -1452 1128 
5583 -4415 7077 
-635 4977 1047 
1874 -4233 -4872 
6336 -1473 -5176 
6486 4200 -5188 
1030 -5221 6341 
-4301 6389 6955 
7562 4090 -6180 
-9746 -2036 -1366 
-9467 -6303 8500 
-639 -5329 5370 
-4250 7577 -3445 
-9182 -9845 -2736 
-2594 -5935 6995 
-1267 2898 5447 
-2509 -307 2155 
-8289 -7794 6027 
8970 -1906 -7002 
-2010 -9303 -104 
-6737 -1393 -2617 
5217 4853 2350 
-8837 846 4543 
-4618 -302 1574 
-7151 -7442 -9414 
-3835 7724 -2019 
-8365 3651 -7086 
-2880 -5760 -123 
-7069 5070 -758 
1661 -9738 4477 
-907 -4221 7389 
-330 -8463 -3668 
-4927 -6327 -3232 
4761 -8223 -3125 
7716 -2923 -1673 
7333 1126 3650 
305 9030 6095 
-8774 5435 6141 
6674 -2448 7536 
2037 2602 6968 
-2418 -6253 -2205 
5724 -7909 916 
6846 -182 8231 
-2751 2341 6043 
-655 5372 3334 
-6284 9116 -1036 
-6355 -5574 2195 
-1853 -1449 -2757 
9319 -2313 -4349 
356 -8234 3385 
2957 -54 -814 
-7618 -4422 1866 
3733 1177 -3259 
-8762 9689 -5722 
5598 5963 -9727 
-4878 200 -7311 
-1901 -5753 8713 
-8304 -282 -9294 
-7722 -6184 -7583 
-3726 -5788 -3330 
-1375 -4193 -3214 
1005 2824 2769 
8317 3624 849 
-7528 -7401 36 
7103 -9280 -3243 
6442 111 6721 
666 -4534 -9974 
7900 1279 5086 
1556 1556 -2153 
7513 -9910 9613 
-7026 172 -6183 
6521 6019 2213 
3642 539 -2439 
5273 1749 3439 
4036 -4871 -1031 
23 3236 -2979 
5635 -5899 -3387 
-5304 3890 5977 
-6858 -2701 9869 
4371 3175 3097 
-2218 -1539 5672 
-3783 8439 -6419 
9423 8285 -7511 
-8662 2835 -4343 
-2596 1620 -267 
7184 7535 4436 
112 8951 -7037 
-4357 1495 6798 
6209 -5696 -8499 
-6495 -6446 2284 
5295 -6789 -8818 
4949 3359 -2612 
7677 1603 6613 
7243 -415 -377 
5880 5762 -1905 
-1806 6919 -5627 
3844 3805 -4572 
3000 7231 -2719 
-6496 3710 -7547 
-26 4843 -4499 
1410 7315 8615 
3412 9485 7770 
5500 -8946 -3921 
2370 4789 -511 
-5687 6685 -1803 
8151 6390 9605 
-4467 7655 -9093 
-9589 3271 6286 
3806 -3188 -8535 
-1127 -4690 -8144 
9176 4247 -149 
4041 -4340 -4052 
-2989 -5996 -8901 
-4302 -6122 2815 
-4049 7186 7370 
-3125 9553 4772 
1712 -6023 5289 
-9286 -8366 -2704 
7084 -8170 -9505 
-3959 7014 -5472 
5790 6631 -8002 
7841 -6405 4242 
4406 -2649 2696 
-1406 -3737 642 
8748 227 -3599 
-1432 911 -3938 
2916 8533 7697 
-622 5364 -1276 
-861 9159 -1319 
5862 -2550 746 
3069 -2323 6734 
-6754 5062 -4937 
445 -5898 -966 
-6598 5805 -6716 
1528 7538 7034 
-3438 -9724 -7799 
6824 -9604 -2020 
-9289 2952 2808 
-9002 -7746 7108 
3185 -9569 -7556 
792 -7685 -1660 
-5242 16 8396 
6504 9762 7462 
-4880 6130 9661 
8915 6935 6878 
3825 4532 -9269 
-5384 2888 -1433 
-1546 -9205 -6789 
1290 -2435 7198 
-8648 7318 -84 
1798 -6400 -2532 
151 -6486 499 
9192 -9390 6784 
-9680 3195 -9211 
-3601 -5836 -6962 
-2827 -8659 -7588 
6569 8023 -6149 
5036 -8286 6056 
-4415 6175 -6196 
399 5348 -3830 
1102 7363 4851 
8992 -7249 5893 
561 933 -4544 
422 2336 -7577 
5365 7 -2876 
-5785 -7728 -8782 
3113 4389 3572 
-406 -6989 -230 
239 4389 -8209 
-9991 -5135 580 
5683 -1464 -3933 
554 -4953 -4967 
8380 3239 7033 
3334 2864 5123 
7221 3684 -1277 
6692 2868 5866 
2275 6786 6780 
-3828 -7799 8898 
20 -1590 -708 
8658 5516 8721 
-1138 -951 9769 
4981 2900 -1950 
-853 -1951 -2226 
-5797 -8187 -597 
7611 -4320 8544 
-3813 -4406 460 
-2261 -8143 6558 
-3389 2899 -5490 
-4519 9548 -1954 
2983 -3171 2499 
8009 7958 -2948 
-5108 -8505 8636 
4826 -288 -1200 
-6368 -625 5651 
-3550 130 -1024 
-6778 -1920 -2811 
2333 2572 -663 
5647 2577 -4423 
-4357 7774 5796 
-7355 -5630 6956 
-2101 3465 9078 
2880 -1062 -8949 
-8936 4054 -3653 
9098 9396 -4100 
8550 -9904 94 
-9583 6387 132 
4493 -5506 8948 
-1772 3918 -6120 
-2408 -8773 4121 
-371 -1201 -7838 
-5931 -9279 3362 
7233 9365 3129 
4742 -9396 -3714 
-683 2773 8838 
1490 -8574 -8996 
-141 -9526 3364 
-8535 8244 -6287 
-5127 2290 5744 
-5534 1258 3507 
9431 2621 796 
7326 -959 -4737 
7753 -3942 -6348 
8774 -8475 4438 
5945 8762 3022 
-5281 -5220 7831 
6059 -6536 -7988 
2232 9028 3392 
8723 -4284 2567 
-4353 6773 -801 
-2856 -6717 2078 
-496 5880 -692 
6466 4778 3026 
-703 -2477 -9268 
8093 -2753 -1811 
-899 -8753 9130 
-925 1448 -3196 
4608 2461 5752 
2029 -6652 9407 
9614 -2992 2584 
2537 1744 659 
-2757 -8363 2699 
9359 5349 -9864 
-1942 -787 3303 
520 -3522 7780 
4438 6912 396 
6906 5954 8485 
352 -9925 -1940 
3309 -4294 3472 
9172 6564 8968 
1391 -8420 8912 
-8486 550 -9004 
6707 -3707 7012 
9005 9658 840 
4849 -3003 2441 
8840 4056 27 
4788 1428 5723 
-8763 -3306 -2596 
-876 -333 2425 
9546 -4145 -7096 
1652 2836 -9163 
1770 -5888 -3835 
-7281 8534 911 
-2346 -4537 -4727 
-1345 3984 7007 
6804 -2254 652 
-1013 -9215 -4876 
-4926 525 -7146 
-4247 6348 1260 
2155 1437 -5170 
-1003 4897 8244 
-6969 -2819 -1089 
2981 -8399 -4265 
5881 1494 -4055 
-1405 5875 4869 
-9844 8968 3761 
4573 4459 9735 
1139 -3902 -7521 
-5317 -7818 2269 
5614 -620 530 
-4482 4833 -5889 
-3555 7003 1882 
7255 9479 834 
-3452 -5162 4817 
2542 -99 -2737 
-5252 -3132 1327 
-9598 763 -1544 
-2873 7130 9842 
3972 4720 8414 
2450 562 9049 
-1193 -5565 -3988 
8102 6778 4594 
-4511 4658 -6678 
-9196 -4879 -6374 
