150000 3
-6059 -6860 -6797 
6302 -7116 8725 
-8223 -8347 5339 
-6843 9922 -9358 
-2211 5751 -6033 
-6598 2286 6286 
-7228 -9827 -6128 
-9488 456 -641 
-1794 -5219 5645 
8945 -2866 5805 
-41 -6792 -1403 
-5597 5340 1726 
-3820 -387 -4107 
3218 3259 -6617 
1865 4688 9931 
6046 8308 -4496 
2604 3217 -9209 
-6326 -5947 8216 
6688 6696 -3121 
-9144 761 -9899 
-5681 -5802 -8344 
-8379 1512 4371 
-417 703 -6385 
4669 9801 -4517 
-9061 5380 -4188 
6064 2517 1010 
959 -4620 -3233 
-8286 6165 9983 
2124 8651 5315 
1858 2761 -9652 
-40 -3855 7277 
1605 1940 9942 
5154 2506 -4816 
7456 3335 7583 
3548 -1149 -543 
8186 216 9716 
7745 -9031 9738 
7899 -3819 3912 
-4783 3049 2225 
-8591 -4310 -2078 
3049 7537 -1711 
-6079 -3475 9244 
-5985 6148 -6228 
6982 1783 7451 
-5721 6563 59 
28 -1839 4115 
-2802 6777 -4174 
2449 3026 -8971 
6826 -1167 -9814 
2845 -3129 -1916 
-4718 -704 -6520 
5440 363 -7622 
5115 8285 4635 
6149 5462 -4369 
5386 -6206 -2425 
8584 -4709 -1228 
5404 -6119 5897 
425 6158 2652 
9309 -6551 -1909 
-359 -3396 -3491 
2590 3694 3994 
5650 8932 -3307 
-9458 4087 -1845 
8483 7062 2208 
7446 -5425 -7693 
-7660 -5066 30 
-7010 -5294 5210 
8859 2273 -5409 
7993 -5273 -4258 
6874 3677 1444 
9275 7712 7738 
7667 -4396 -6641 
-9781 2061 -8315 
8856 9880 6067 
8464 -8264 -6589 
-8644 423 -734 
-7186 4359 531 
1955 5750 -9568 
5465 4211 2515 
1520 8356 -1362 
3861 -8424 -9625 
7081 -5225 4858 
231 7800 9489 
-8944 -5136 -6074 
1707 -1788 7287 
-5753 -8439 -6740 
1290 9806 1349 
-9342 -3641 -6442 
-9217 -646 -3649 
-9150 2193 8957 
381 -1124 559 
-1433 -9198 6587 
430 1895 3790 
-531 -8944 7794 
-7777 4018 -110 
-7758 -5965 -2796 
4263 -1277 7767 
-1943 3693 -904 
-2220 4343 4851 
-2118 -4487 943 
-1584 -6325 173 
7752 -9111 3679 
-2528 -9362 9655 
8717 5996 791 
4718 -4446 9078 
-6847 -4095 -6335 
-3097 -1061 -5593 
-8906 769 -1106 
6060 8810 -4885 
-4900 9659 8090 
5660 -4909 -3506 
-9235 -931 -7253 
3691 -4249 4938 
-1715 -6799 8748 
697 6384 -8120 
-3844 7347 -2595 
-2163 -4837 8498 
7603 8227 3591 
-9277 -6687 -1150 
3775 -8583 5327 
2885 7667 618 
-10 1399 9313 
8759 -9812 -8217 
5288 8912 -330 
8271 2541 5379 
-5674 -2698 -3977 
7534 8049 -9067 
-9720 2163 4839 
-2352 -6841 1532 
-654 -2276 -7117 
-7409 9204 -688 
-7038 -4790 -1407 
-1040 2489 9376 
-2825 2116 -508 
8125 -6812 -5943 
4358 -8586 4647 
9714 5202 -155 
9657 -9922 -8818 
-2379 -8867 7790 
3153 624 6739 
6189 4068 -6843 
-7727 580 8140 
-544 6488 -2479 
-2094 3850 -2844 
-9215 186 2226 
1101 6277 -7397 
8352 889 -6079 
3866 910 -3670 
-7299 -4651 9248 
-1112 4947 -2820 
95 -8166 3994 
1116 -4510 677 
6001 277 -4969 
7415 7777 9794 
-6531 971 -4086 
-1885 9887 3698 
-6215 6690 6859 
630 -3916 6007 
-7015 -815 7368 
-6001 2922 -6209 
-1802 -3738 -1197 
-4752 9129 7642 
3515 5995 401 
-9348 -4064 -9649 
1773 36 -1595 
-8146 -6924 -2789 
-4338 -7809 -4621 
-3157 8390 3121 
1449 -9106 1881 
7819 7191 -4168 
4314 7421 2732 
-220 2171 -8475 
2452 1421 5921 
-4731 9139 9796 
895 -6745 2786 
-8543 -2387 6950 
-4106 1537 -9693 
1896 3403 -7056 
3835 -7493 1399 
-4392 -6335 -6237 
9937 -9112 -9556 
-3216 -864 -1454 
-3977 2686 -8562 
-9510 -9498 -5847 
933 3853 -648 
588 5068 -755 
5048 9167 7882 
1178 7152 -7887 
-747 7241 5731 
-4685 90 -6595 
-8608 109 -5895 
2210 7759 -7502 
2529 -9475 6396 
-5868 -3205 1296 
9301 -3538 -3650 
-1285 -6454 4828 
-7738 1281 7137 
-4198 -9614 9822 
3514 3140 8997 
-1228 -6954 -1455 
-8166 8717 -2041 
-9008 -3778 -4595 
-182 4884 3183 
3564 -7562 -9897 
-7851 -6325 -1496 
9181 -9702 3886 
1029 -4495 -9346 
7828 -8157 -5328 
2521 -6867 -9886 
681 4474 9548 
-3771 6417 6111 
-7847 -5735 -6004 
1420 -6616 -7372 
-7817 -1440 2100 
-6795 -3515 -7364 
-1052 -1042 -6445 
-7462 -9219 2341 
9171 2890 -2713 
-1035 9443 -8390 
5953 -9105 7351 
4418 -1132 -277 
451 1529 2090 
3523 8213 77 
-7291 1349 8300 
-5499 8495 -9898 
7136 -1354 4194 
4968 -154 -4461 
-2021 -7769 -4258 
625 -7018 -4487 
6505 -2826 -1269 
3976 -7683 -6475 
-3083 -1203 -8680 
8934 5760 8559 
-7927 -5804 -2167 
-239 -508 1010 
1845 4092 -2662 
4525 -4408 -3561 
-4133 7112 7770 
-1858 -2336 -3416 
-6986 -992 -6942 
8049 -7388 2032 
4148 -5332 9907 
3971 6107 -3801 
-1090 3911 8813 
-5360 8798 -3312 
2491 -5560 8167 
-8431 -5553 -3867 
9541 8869 4959 
4664 1631 -3782 
113 -6488 8115 
-8633 3509 -7102 
-8169 -4967 -4952 
-6035 -4887 1829 
3257 -4836 3580 
5799 -63 1674 
-2795 -5790 -1566 
8682 -4905 9534 
-7011 -7100 -5222 
-6575 -6599 4429 
-1660 3426 6938 
4953 1155 -9262 
2036 -7748 770 
-5387 -8642 7248 
3351 -1266 4768 
1749 -8323 -796 
-1396 -5250 -7714 
-3312 8473 -3503 
-3313 -6066 -3306 
-953 9378 -8110 
1182 -1513 8308 
-8850 5660 6454 
-6992 8806 7753 
7788 -5742 -1405 
-626 -1369 9826 
-8075 -7055 9355 
-3108 2567 -6545 
-3971 -7496 -2471 
-4218 -2739 -2882 
1278 8372 569 
5477 -6808 4835 
5651 -6157 9305 
-48 -3037 1294 
42 -8519 -6246 
-1507 3150 -6823 
-3427 -8461 -1123 
-7651 -4144 5434 
-555 -8131 -6373 
3836 -8835 -6517 
-8471 9229 3709 
2172 -4703 3600 
6737 6161 7538 
5738 -3351 -1084 
6043 -8602 8310 
1272 3126 -8301 
6893 -1589 4575 
-3855 6307 6724 
-3319 -1330 1775 
-8088 9249 659 
6572 -6527 2251 
4365 2067 -4397 
-8139 -1797 1554 
-941 -5353 9694 
-753 6514 2903 
4587 4252 -8409 
-6526 -2689 2599 
1710 -4549 -8266 
7279 6189 -7821 
-1722 -2367 465 
5419 9664 5898 
-9125 -5232 -7266 
4070 5750 -1389 
7811 -9924 -4913 
-9921 3910 2693 
-8669 -3223 9701 
-6457 7379 1767 
-9350 -2730 -6343 
-349 7066 -9297 
-4433 -3151 -7464 
5566 -3243 7265 
-6294 7809 -9380 
-4233 3964 -9575 
5451 5888 -7878 
-8757 4260 5234 
-3988 -1462 -2751 
9814 5570 -9185 
9890 8312 4302 
4851 8027 2460 
7048 -7097 -8445 
-2352 7683 -1247 
442 -9222 8731 
2679 -2946 -6985 
8836 -3565 1636 
4554 6229 2700 
56 2280 7315 
-9681 2920 478 
4398 -1981 12 
-8874 8919 -9309 
6065 5 -8531 
-2866 8805 -4969 
9785 -3700 9969 
6699 -210 7752 
-9241 4037 3458 
8764 6187 -7377 
-295 8222 -1265 
-4235 4236 284 
3835 -7308 676 
-1110 5587 -6965 
1885 1740 4678 
-1669 4663 -3210 
-3156 -768 7161 
4866 -6448 -3309 
-4786 -2706 9288 
9236 -3648 -7826 
8306 9972 1681 
-7688 -3709 -3132 
5401 8834 9042 
-5681 -9925 -2863 
-2767 -8462 6350 
-6021 -7295 2180 
-3323 -6284 -6232 
-6732 -2806 944 
-875 2275 -5047 
2037 -1495 -3072 
284 -9325 -5900 
1711 6420 8389 
-9652 -6028 8260 
3369 -9960 9478 
-5256 4501 -1066 
5585 -6009 -1664 
8671 -6748 -6601 
9237 763 -7882 
1922 2811 720 
-8088 -4176 3044 
-656 5530 8075 
3428 2627 -3538 
-5842 -3292 -9166 
7258 7800 236 
-5371 -1884 -9690 
7297 1299 -1555 
-6539 -3304 -9598 
-5829 927 -9240 
-4327 9831 6600 
6780 -8433 -7754 
9960 8723 210 
9432 6522 -9496 
5401 3344 4264 
7167 3197 -3467 
5325 4647 8198 
-1254 1662 -2665 
8455 -1494 4243 
-5286 1822 -8665 
3074 -7258 -1194 
3703 -1165 3282 
-3564 -545 4015 
9642 4908 9359 
3355 -4030 -5434 
-9057 7468 -480 
-7500 -3622 4243 
9305 -6145 528 
-9070 7544 9503 
9506 -3863 -1831 
5088 8 1263 
7939 3239 7388 
2173 -9953 -9105 
4551 -4389 3982 
9181 4682 -8443 
-3196 -2094 -1390 
-943 4768 9854 
8413 -1559 -6246 
-9022 -6342 5175 
-5297 4588 -7756 
2548 5134 -9458 
7475 8229 2104 
-5517 4905 -9941 
-1019 -1654 -6960 
1150 -4942 4659 
-5261 -5090 3992 
8562 4153 2175 
-3343 -6572 -760 
-1745 8171 -742 
-1780 -9911 1141 
-1099 -6650 -7720 
-6478 21 2243 
5313 -6785 -4529 
3103 4393 1328 
-3691 -4545 7910 
675 9320 5112 
-1018 491 -7234 
-6581 8384 -8490 
3043 -1593 4222 
6729 -1772 8488 
7783 -2993 8000 
7442 5445 4123 
-9683 4241 1168 
1402 6652 4994 
6469 9780 -2765 
5830 4713 7279 
-6765 2978 -7109 
6001 -2369 2090 
657 6362 -4624 
5907 2583 -6919 
-1609 -8522 9487 
878 1432 1134 
-7912 1410 695 
-4992 327 -1887 
-7271 7988 3600 
1487 -7540 2895 
2801 -5223 7961 
-8161 249 913 
2585 -321 -6699 
-8909 -5777 -1565 
2919 44 5803 
3314 2840 5082 
1213 4752 -6288 
-6277 -9763 -3597 
-430 -9660 -38 
-8565 8970 5781 
7434 -8846 -4174 
9494 8989 7345 
-9149 8963 8157 
-6925 4134 6588 
1172 -5336 5393 
-1220 -5568 -2567 
5520 583 8980 
-6050 5450 5236 
7407 -4321 6962 
1646 -7769 -1003 
-773 -3102 6030 
6080 4624 5318 
5843 -8100 -1326 
-3052 1488 -1024 
-1621 1949 -9881 
5093 4510 -8928 
-9769 -9201 -7453 
-5663 9967 -376 
-6396 9770 -457 
6098 -9864 4682 
8984 -5840 -2239 
-8199 2722 -177 
2874 -105 -5018 
-2956 4263 -8238 
-700 5647 4315 
5712 822 -6146 
-9152 810 -2191 
-7471 6551 -137 
-6461 -9449 3585 
-3516 -2344 -351 
-1473 -3961 1209 
5455 -268 -7600 
-4363 -2123 5255 
-2572 -7701 -8830 
7028 8163 8846 
3694 -4566 -7650 
2097 -245 3692 
5968 9754 9227 
8823 -8150 7368 
-8542 3749 9416 
-9366 -8054 7838 
9047 -2392 -5754 
-8776 2841 9996 
-4143 6634 -8996 
-2350 -8021 1970 
-2557 1071 -7624 
5247 -2341 4475 
-5276 -365 -9331 
8014 -3947 -5190 
7863 -5642 -4025 
9424 -5846 7248 
2541 1800 -8500 
-2944 3003 7289 
-3759 -9207 -6217 
-3478 7445 -5644 
2519 6237 9513 
4670 -4232 -1053 
3766 -6821 3590 
9542 562 -6598 
-6465 -9392 -1508 
4852 -1544 -5165 
2773 -94 -900 
1527 -9935 -6967 
2400 5306 -8005 
6056 -4800 1078 
-6384 -9729 -8197 
2057 -4504 -7989 
173 3212 3819 
-4970 1010 769 
9910 7555 8828 
5523 -8620 3034 
8486 -5742 -1569 
9857 -2627 -4467 
-7845 -8666 -2028 
127 5195 -8855 
2906 -9793 -5523 
2144 199 1147 
736 817 -4873 
-2252 1884 -7117 
5009 -1333 -7427 
1527 -2919 -7127 
-8582 -7149 3806 
8316 -2809 8784 
-7536 7969 -4054 
-9165 -6944 723 
-4812 -7361 -6410 
6483 -6580 -5648 
1611 3615 4762 
-6846 7129 -2076 
-8052 -7032 7276 
-9381 -74 3232 
4604 7204 6095 
-5136 8468 6637 
-6096 -2029 9114 
-7640 7988 2934 
4612 9582 9132 
9475 -9978 2412 
759 7415 -3257 
-7471 -683 9548 
2386 5457 4798 
3880 -9662 -7998 
-3843 -8009 -4024 
5324 -3038 -1856 
3290 -1625 -5478 
3908 -2502 -9155 
5108 -3441 -1620 
-5017 -7193 -2064 
-2331 -1552 -5034 
-1205 -7857 5862 
-6004 -1812 9762 
42 8268 -2347 
-8046 -966 -287 
9623 4146 -6795 
5192 9099 -9485 
-3394 -9941 -7725 
-6646 443 -3911 
4473 -6961 179 
-1923 -4345 -8885 
9598 -3320 -2558 
5411 -8185 -3744 
-5169 -6775 -8578 
-1358 -2354 -416 
6136 4269 1033 
-9297 -6919 5934 
-1250 7527 -5821 
3982 -8336 258 
-4005 3572 8379 
-3639 -6933 4530 
-5129 -4066 -4890 
9849 1236 -7434 
-4793 -7540 3459 
-6664 403 352 
-7108 -5517 1095 
9863 1898 6797 
-1819 -6754 -7376 
2981 -5396 -3210 
-9624 -7080 -3163 
6773 -800 621 
6171 -9997 -4420 
9537 -2814 -6994 
-420 9788 7574 
-967 6094 -390 
-1695 -6065 -5221 
7043 -1963 -1614 
4890 3491 4084 
1547 -2990 -1289 
-3911 8938 -3121 
1734 -8396 -4270 
-4478 -8395 -3330 
-4162 3259 1346 
-1397 7330 -1658 
635 5596 8471 
-4320 5474 -4097 
-4283 -7588 -130 
2620 -3694 -3849 
-8376 -7670 8339 
255 -8146 -453 
7950 7500 -3503 
7242 -9206 4110 
7884 -1278 -9104 
6702 9414 7430 
2625 6847 3278 
6598 5230 -1758 
-6641 2215 3068 
134 -2871 -2612 
-2497 -9606 -2208 
-2293 8742 -8725 
-4802 -4407 9066 
-51 -4180 6344 
-2146 -2203 7145 
7860 1602 -109 
6290 -5948 5167 
-6336 4285 1736 
-9231 9978 306 
-6120 4899 4913 
-243 8222 -7907 
-9814 8437 5059 
-8040 6793 8090 
-3684 -7655 1883 
7681 -2409 -6942 
-4880 -8781 698 
-5045 1212 -4181 
-1217 524 -2508 
-3731 -984 -2196 
-6975 9147 9590 
5237 -5304 9213 
5996 9342 -7472 
843 -9380 -7214 
-7874 -6577 2303 
4453 -3514 -4401 
6565 2788 -8809 
-7768 1322 5603 
-3986 6608 -9403 
2578 -9824 -1129 
9384 8973 -5678 
-4074 -662 9129 
9302 3099 8304 
-7142 -6357 -9174 
-3784 -1003 1618 
7029 -4679 6484 
-2516 -9952 7453 
-365 -2463 -6040 
3951 1785 6022 
2939 7620 -5797 
-4346 2437 827 
-1552 -1681 9017 
-2624 -7199 -9652 
9489 -8946 3951 
1391 -9207 -538 
9763 4036 -7773 
103 8504 3846 
-7729 -8334 375 
-1173 -5153 7690 
1190 -3781 8360 
910 -3917 1314 
5478 -463 -690 
-8546 -4967 -1256 
-5502 8600 -3550 
-1613 -9494 -940 
-5693 -5481 1288 
-4958 1538 -5722 
3893 -6173 -9325 
-8243 6859 -4791 
1221 -1197 -7756 
5276 3788 5833 
-8020 888 9116 
3596 2763 9341 
2520 7252 6836 
2852 -5507 8608 
4930 -8234 -502 
-9803 -2758 8060 
-9928 -7309 -4151 
-6549 4170 -69 
-4491 -4050 7482 
8946 4408 4801 
-964 699 4265 
8762 -1323 6536 
-2218 4568 3045 
-5331 5630 -6898 
2407 2375 -1557 
-2160 -8725 -9064 
-6017 -9709 8935 
8590 5110 -3840 
-6749 6663 2822 
-8504 3288 -6230 
-1009 9840 5137 
-9172 8624 9379 
8421 -1838 5759 
-2679 -170 -6064 
9095 -5768 -1049 
-6274 9116 6599 
-9910 -8805 -2354 
6299 -197 -2708 
-8481 6142 7630 
5975 -627 -9740 
2329 -6566 -2057 
1185 4529 6500 
272 6090 5222 
6251 -2109 616 
-543 -6212 -3035 
-4360 -223 -7702 
-4663 -6886 6669 
6534 3182 6802 
6118 -4505 -3988 
2665 3164 -2877 
-310 -3034 -3775 
7183 8244 -4945 
-1442 7971 -9654 
-6821 6288 7220 
6357 8170 -5953 
-5890 9393 -2141 
-229 -3868 2919 
8814 -6445 -3239 
793 6452 -7958 
-8354 -3851 3094 
8933 -9193 -6304 
9092 3472 1511 
-2130 3038 8266 
4446 -2775 3277 
-9388 6252 -2373 
-6995 2667 2989 
-8384 750 -1716 
6634 -1907 -2488 
-1052 4588 398 
-17 -6407 -486 
5522 -9545 -6811 
3278 5434 3512 
1233 6102 4741 
-6350 -5262 5710 
-4203 -5446 -5601 
1637 -1066 6895 
-9582 -42 -3465 
6581 1796 4519 
5839 -890 5530 
-3861 6494 5112 
-977 -9646 7106 
4358 5010 3970 
9471 -4969 521 
6651 -1374 970 
-9359 -2294 -849 
1491 3628 3329 
-2949 6354 -1373 
9911 3514 -8763 
5344 -5634 -5848 
-7295 -8906 3442 
-7176 247 -6191 
-9089 5531 -4368 
4014 -8410 4526 
592 5251 1209 
1121 -7383 -2580 
-3131 8493 -1683 
1768 5819 3517 
-8555 -3703 -8161 
-4854 2959 -1142 
-3651 -1971 -1820 
4029 7858 -9796 
-8162 -83 -8483 
-7333 2780 -1721 
5350 -5187 -2661 
472 7109 -3634 
1293 -9899 4936 
-6149 -7076 -5371 
-8046 2510 2993 
-5295 -557 2658 
-5938 5329 -5508 
-6940 -6860 -2118 
7863 6843 -9875 
-6312 5923 2000 
-868 -6456 -4223 
9944 5325 -9315 
-9329 -4167 -3049 
1798 5279 1452 
1722 2641 1831 
-8061 7093 -8849 
528 9306 8471 
410 -2745 8640 
862 3945 -4211 
-9119 1634 -9827 
-77 -2691 -8222 
5614 1529 9370 
4388 -2736 -1817 
-6525 -4055 -6594 
-9606 1457 -2638 
-2850 -9307 -7850 
725 -6103 9700 
-3224 -3031 -7026 
-1263 -1292 2184 
-8650 -8281 -7423 
4946 -7480 -343 
3030 9437 -4242 
5730 -9398 -9832 
5049 -3634 4254 
8981 5024 -8035 
4091 4075 -183 
645 9742 524 
-8333 647 -7577 
9096 1382 -3647 
2339 -8621 4036 
-2689 4535 8543 
-3944 -7891 -3894 
-7472 6679 -3963 
8273 -6693 -3780 
2450 7817 3460 
-3588 -5100 689 
7933 -9544 -669 
9458 -1243 -9815 
8087 -6885 -9696 
9270 904 941 
-874 -2729 9222 
1377 -7307 -1801 
1439 7946 5269 
-9753 -7668 -1449 
8935 -1174 -3478 
-2970 5576 -1159 
4579 538 -7654 
6896 8483 -5326 
5184 826 6312 
4059 158 -9405 
2265 1414 -4136 
2099 -3433 -8194 
1004 2825 6870 
7920 5338 -8306 
4629 -2633 -2407 
1669 -8409 8142 
9684 -6299 1668 
-8315 -2798 -8187 
5732 9293 -6612 
-8818 -2574 -6692 
-5749 -2633 -4793 
8642 -818 6825 
6819 -5569 874 
7140 2918 3512 
8825 3467 -2986 
3515 -5276 -1155 
-4075 3580 5032 
6661 8897 52 
-2664 4116 2120 
7054 4452 7960 
-7222 4493 2127 
-5637 -3175 -25 
-4318 1062 -5313 
8081 -8789 5605 
-8446 -3818 -8257 
-3515 334 -513 
2826 -2300 -8843 
6169 1713 -2557 
-4071 -1958 1622 
-1725 -7929 -7021 
5850 9350 -1923 
-9230 -629 2645 
1070 -1321 -4389 
5271 -1246 514 
-4658 -4664 3478 
-6985 2706 5432 
-7905 -9014 1989 
7390 -4153 2373 
-8686 -6041 2077 
-8113 7804 -3401 
-8148 5498 -485 
-6814 -904 -7523 
-9607 -3647 -890 
3682 4414 -2584 
-3661 8662 2718 
-8353 -8051 1639 
-3716 -8543 5024 
3386 7984 -10 
7686 -881 9944 
-7964 2339 5746 
1639 6442 427 
-7640 2826 9263 
765 -9735 -6729 
-625 -6331 9190 
3330 -1392 -6672 
1786 -9333 -606 
-3444 3103 6222 
5846 -2987 -722 
-5182 2072 6941 
7927 8554 6346 
-3728 -6308 4472 
-453 -4814 3700 
4671 -174 -638 
-5440 -1592 7247 
679 -4750 -2310 
-655 -7588 9917 
1345 -2409 -2822 
5546 6036 3946 
8627 4115 349 
-221 8861 -8335 
4533 -1135 6405 
-3608 8890 -4232 
-5916 4804 -4063 
-3353 2735 -3969 
1898 -5106 7764 
-3011 -8010 -1435 
5557 -4975 9946 
3647 -999 471 
6054 9616 185 
-3013 -3687 567 
5355 -1632 7135 
625 -6571 -8442 
1022 5627 -4298 
-7837 897 292 
2361 6007 -9682 
699 7922 6351 
-2246 4238 -4345 
-886 -4227 -4298 
-3283 3362 -2818 
-3183 -5395 -5322 
-9921 5016 9535 
4593 1080 7906 
2268 -1173 1416 
729 -3940 -761 
-5436 -5589 7282 
-3370 -2693 7144 
4926 -5905 -7957 
4829 9981 -5192 
-2012 6926 5164 
2115 8275 -5156 
-1124 -1971 4904 
2409 -3110 7771 
2743 -9815 -5912 
2531 -3901 -8073 
-874 -9646 -2998 
-9065 -6000 6286 
1173 7520 -4492 
-7453 8534 6441 
-2932 6644 166 
831 -596 6667 
8832 8367 -8266 
8646 -3510 7810 
7090 -4612 -9330 
-3059 -1752 2739 
-5111 7037 2137 
4466 -261 -7308 
-3454 6761 -7097 
-588 -5773 -9365 
-5753 -2893 7692 
-3673 6783 -5919 
9258 8232 6312 
855 -5842 -4603 
-7831 -1233 -8867 
-4562 7809 6126 
-6939 8436 7855 
-5756 602 3220 
-9586 -3735 8784 
-155 7734 -4953 
6665 4017 -6563 
5159 524 -7924 
5639 3265 4807 
-5037 565 2707 
1405 736 -616 
-7573 2577 -6540 
-7180 -1214 266 
-9593 -6963 -9360 
-4839 -2079 -1027 
5728 -9246 142 
5879 -1196 3866 
-8738 2808 6617 
8590 4524 1296 
1239 1262 -4355 
9767 4283 4273 
1251 -8441 1284 
7499 -7831 5700 
9575 -9200 5292 
-9189 -6760 740 
2357 -2781 6478 
3650 789 -986 
7780 8391 -6447 
-1815 -3781 -3843 
7667 2223 7740 
-1849 -7350 6800 
9774 -1848 9019 
-128 -8015 -3729 
-2785 3292 2049 
7527 5067 9401 
9843 -1390 -9648 
-212 3657 3956 
978 3913 2186 
-7876 5541 -5073 
5285 4055 4434 
-66 5226 9125 
-4025 -8706 -2975 
2325 951 -8805 
-1945 -1818 9096 
-6579 7457 9236 
1767 6840 -9534 
-970 2626 2213 
-2842 -58 6854 
-6842 -8373 -8531 
5738 2794 -1107 
2602 3712 -3286 
5297 9491 -7810 
4087 3121 996 
-5590 -9783 -7966 
9256 -8630 -454 
-8981 5616 -4807 
-4424 -218 -5901 
-9053 -7920 -1961 
702 2247 2451 
-3072 -403 7296 
-8698 1887 -334 
-5655 3264 77 
3464 7678 -8324 
-7828 5239 7413 
-530 -5231 -8228 
1750 -1252 1487 
1431 6046 -6194 
-6794 -2131 1142 
4076 -739 -1630 
-8216 770 -7336 
3842 8527 -7861 
202 -5535 7107 
-2803 4494 -9737 
8351 -2376 -1497 
-1994 -8708 1003 
4434 -772 -4938 
5774 -6156 -4882 
-3685 -697 6816 
8851 -2571 3849 
2294 -8771 -7001 
4600 -6227 -1113 
-7068 1250 -9100 
4944 6335 2317 
-332 2983 6166 
-2602 -7710 -417 
-1417 9487 5625 
8269 5222 6044 
-5649 1830 -7531 
1818 -5425 8465 
-7300 -7941 3382 
-9809 -5676 -1335 
9504 -119 -9507 
-3087 8217 -1948 
-2395 5212 -5262 
2913 -9352 -4361 
3087 -9132 5001 
-3553 6351 -7527 
-5667 8831 -8955 
4850 8304 -4506 
3319 9287 6070 
3828 8429 -353 
8787 8253 8274 
8696 3450 -4082 
-8723 -6631 -2904 
358 -3144 7249 
9097 -4493 -7939 
3332 9737 -7554 
9226 -2323 -3385 
-7135 -8951 -6069 
-4194 -4267 -2073 
8464 8972 5949 
-2854 4824 -4971 
317 2509 566 
3411 4040 141 
-8611 1155 1667 
-5258 3516 4496 
-1532 7003 -3948 
-5547 -5424 -8137 
-1426 6744 -3840 
-7464 -2981 2846 
-6946 8819 4546 
-4299 8489 -2855 
6461 -2443 -1486 
-6483 2482 5101 
-3273 8995 -7566 
9929 -3679 2764 
-5335 -2930 1778 
3565 6196 43 
3835 -3958 -1897 
5317 71 -4429 
-205 -7600 -1532 
-8109 1319 5227 
-45 -2984 4125 
-6823 5761 2249 
6539 9690 -3185 
-1839 -3362 1937 
9910 7519 8636 
505 -2038 2612 
-4344 4551 4756 
4204 -5423 7323 
-3077 5720 -4864 
1860 -8431 -7669 
-7825 -9997 -2273 
-4669 -5261 -1720 
9711 7872 -570 
7301 -5198 -8772 
4079 5696 -3348 
-5517 -5278 -5855 
-2643 4206 4049 
-7630 -9304 5483 
-4703 4182 -5071 
7463 9524 -5273 
8777 -2247 -302 
2304 3050 -2416 
5749 -8744 -4012 
-6494 1498 5963 
5629 2798 -8477 
-5468 -7751 -4937 
8673 -8937 7380 
6205 3444 -7642 
-3674 -8587 6361 
6729 8329 -5102 
-5254 5421 5519 
5272 2073 9851 
6007 -9654 7810 
7141 7608 -9419 
6083 -8585 9323 
7391 -5666 -1476 
6658 9323 -7765 
6065 8387 -4213 
-5305 -309 5900 
4255 -1999 5346 
6376 410 5360 
-3089 -4380 8618 
539 -7119 3524 
9960 907 1381 
841 9218 -947 
9637 6836 4438 
-7832 -3201 8308 
9890 7883 4550 
961 -962 8145 
-4723 3516 -9427 
7482 1573 9638 
-219 8559 3697 
-5848 -8197 -522 
-4255 -5642 5908 
-933 2509 3680 
6555 -1730 -2735 
8371 -307 8136 
-9516 1537 -4103 
-3192 5264 -3740 
-8404 5755 1940 
9378 -4220 1418 
-3708 4746 4263 
-3364 4033 166 
-9531 -3734 -3793 
-132 1826 -7911 
-6863 9798 -4192 
-6975 776 -858 
-3628 -3654 3149 
4635 7196 3437 
-3333 -3549 1799 
3926 -179 -1626 
-3740 1998 9643 
2718 -8136 6134 
-2620 -7742 -3165 
-4354 1959 5789 
1273 -5135 2175 
-8256 7739 -463 
-8261 1360 7269 
-2595 -5097 -2851 
6102 2810 -8990 
1029 6542 -3147 
-4607 343 -5087 
8818 7248 2108 
-5257 2159 9327 
1110 -643 -835 
-3862 -9776 2453 
-4264 -373 -5465 
-7911 5309 4945 
7651 -9310 4030 
1394 -4704 -4006 
-1795 -6209 4041 
5046 -8836 -3169 
5563 9945 3400 
4775 -5249 5980 
8993 -8270 -4842 
-9152 8236 3324 
-9725 -7185 8558 
-1695 4234 -1284 
-4179 -7758 3876 
9049 3543 -4660 
1165 9344 4229 
-9644 -6486 7205 
-4291 3228 8596 
-9114 -1068 5296 
2586 5478 3782 
6137 5190 1302 
3175 -8606 4970 
-3464 -4403 9486 
-6224 -4661 6207 
-5291 -4873 -8997 
-1015 -8594 1341 
-8638 4173 -8860 
-8396 -8274 5768 
-4051 -5045 5585 
2016 2923 6567 
1543 -5084 -2276 
-4508 -8468 2640 
-1285 -5779 5512 
9075 -2977 -2623 
9542 -724 -6704 
-127 -8148 5836 
4404 5628 -7513 
-8284 5571 -7856 
4569 8789 -8167 
-5850 -83 2205 
-6139 -6461 9508 
2854 -8661 -5768 
-6708 -8027 849 
378 -1483 4504 
9456 7 2988 
-518 3068 4944 
-4685 -7000 5949 
-6169 780 2991 
-636 4554 6783 
-3409 -8203 1997 
4801 -3063 -4069 
8210 8103 -2827 
2758 -3886 -1969 
-2463 87 5126 
6758 3110 -1438 
-995 518 2716 
2197 -1049 -91 
3987 -2157 2247 
-5930 -6760 3621 
-1679 7127 -1509 
-9117 1518 7150 
-8766 -8774 3100 
-6466 8386 -6454 
866 -8221 -1366 
-9807 7404 7469 
-3309 6227 4193 
-8179 710 7011 
8944 6124 8366 
-9226 3779 8955 
-6579 6702 -9344 
-3752 -5382 4344 
-150 -5269 1996 
